"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","categorical value concept code","categorical value concept name","categorical value omop id","variable concept code","variable concept name","variable omop id","additional context concept name","additional context concept code","additional context omop id","unit concept name","unit concept code","unit omop id","domain","visits","visit omop id","visit concept name","visit concept code"
"TotaldurationConstipation","Total duration Constipation adverse events","INT","days",,,622,0,0,480,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Constipation|Duration|Total","snomed:14760008|snomed:762636008|snomed:255619001","75860|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationCOPDAsthma","Total duration COPD Asthma adverse events","INT","days",,,622,0,0,537,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Chronic obstructive lung disease|Asthma|Duration|Total","snomed:13645005|snomed:195967001|snomed:762636008|snomed:255619001","255573|317009|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationCV","Total duration CV cardiovascular Aes Adverse Events in days","INT","days",,,622,0,0,1403,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Cardiovascular event|Duration|Total","snomed:405617006|snomed:762636008|snomed:255619001","4236854|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationDementia","Total duration Dementia adverse events","INT","days",,,622,0,0,799,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Dementia|Duration|Total","snomed:52448006|snomed:762636008|snomed:255619001","4182210|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationDepression","Total duration Depression adverse events","INT","days",,,622,0,0,872,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Depressive disorder|Duration|Total","snomed:35489007|snomed:762636008|snomed:255619001","440383|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationDiabetes","Total duration Diabetes adverse events","INT","days",,,622,0,0,618,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Diabetes mellitus|Duration|Total","snomed:73211009|snomed:762636008|snomed:255619001","201820|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationGout","Total duration Gout adverse events in days","INT","days",,,622,0,0,554,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Acute gout|Duration|Total","snomed:770924008|snomed:762636008|snomed:255619001","36674930|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationHF","Total duration HF heart failure adverse events","INT","days",,,622,0,0,602,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Heart failure|Duration|Total","snomed:84114007|snomed:762636008|snomed:255619001","316139|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationHyperkalemia","Total duration Hyperkalemia adverse event","INT","days",,,622,0,0,154,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Hyperkalemia|Duration|Total","snomed:14140009|snomed:762636008|snomed:255619001","434610|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationHypertension","Total duration Hypertension adverse events","INT","days",,,622,0,0,503,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Hypertensive disorder|Duration|Total","snomed:38341003|snomed:762636008|snomed:255619001","316866|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationHypokalemia","Total duration Hypokalemia adverse events","INT","days",,,622,0,0,210,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Hypokalemia|Duration|Total","snomed:43339004|snomed:762636008|snomed:255619001","437833|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationHypotension","Total duration Hypotension adverse events","INT","days",,,622,0,0,484,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Hypotensive episode|Duration|Total","snomed:67763001|snomed:762636008|snomed:255619001","4285144|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationnonCV","Total duration non-CV non-cardiovascular adverse event","INT","days",,,622,0,0,2902,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"non-cardiovascular disease|Duration|Total","icare:icv2000000021|snomed:762636008|snomed:255619001","2000000021|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationPsychiatric","Total duration Psychiatric adverse events","INT","days",,,622,0,0,1791,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Mental disorder|Duration|Total","snomed:74732009|snomed:762636008|snomed:255619001","432586|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationRenalFailure","Total duration Renal Failure adverse events","INT","days",,,622,0,0,521,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Acute renal failure|Duration|Total","loinc:LA27519-0|snomed:762636008|snomed:255619001","36210235|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationRheuma","Total duration Rheuma adverse events","INT","days",,,622,0,0,677,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Rheumatism|Duration|Total","snomed:396332003|snomed:762636008|snomed:255619001","138845|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationSVT","Total duration SVT supraventricular tachycardia adverse events","INT","days",,,622,0,0,521,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Supraventricular tachycardia|Duration|Total","snomed:6456007|snomed:762636008|snomed:255619001","4275423|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationTraumaFall","Total duration Trauma Fall adverse events","INT","days",,,622,0,0,413,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Accidental fall|Duration|Total","snomed:217082002|snomed:762636008|snomed:255619001","435991|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationUlcerDisease","Total duration Ulcer Disease adverse events","INT","days",,,622,0,0,572,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Peptic ulcer|Duration|Total","snomed:13200003|snomed:762636008|snomed:255619001","4027663|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationVascular","Total duration Vascular adverse events","INT","days",,,622,0,0,780,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Vascular disorder|Duration|Total","snomed:27550009|snomed:762636008|snomed:255619001","443784|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TotaldurationVT","Total duration VT ventricular tachycardia adverse events","INT","days",,,622,0,0,41,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Ventricular tachycardia|Duration|Total","snomed:25569003|snomed:762636008|snomed:255619001","4103295|42538822|4112438","day","ucum:d",8512,"Observation","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"TTO_12","time trade-off max is 2 years = 730daysat Month 12","FLOAT","days",,,403,219,1,730,"Suppose you have only 2 years left to live. Would you prefer to live those 2 years as they are now or 1 year with perfect health? At what point in terms of days would you think differently about it?",,,,"snomed:273880008","Time trade off analysis",4166740,,,,"day","ucum:d",8512,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TTO_18","time trade-off max is 2 years = 730daysat Month 18","FLOAT","days",,,370,252,7,730,"Suppose you have only 2 years left to live. Would you prefer to live those 2 years as they are now or 1 year with perfect health? At what point in terms of days would you think differently about it?",,,,"snomed:273880008","Time trade off analysis",4166740,,,,"day","ucum:d",8512,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TTO_BL","time trade-off max is 2 years = 730daysat baseline","FLOAT","days",,,555,67,1,730,"Suppose you have only 2 years left to live. Would you prefer to live those 2 years as they are now or 1 year with perfect health? At what point in terms of days would you think differently about it?",,,,"snomed:273880008","Time trade off analysis",4166740,,,,"day","ucum:d",8512,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"V1","days from inclusion to visit1","INT","days",,,564,58,18,84,,,,,"icare:icv200000060","time from inclusion",2000000060,,,,"day","ucum:d",8512,"Visit_occurrence","month 1",4081745,"follow-up 1 month","snomed:183623000"
"V12","days from inclusion to visit12","INT","days",,,445,177,307,439,,,,,"icare:icv200000060","time from inclusion",2000000060,,,,"day","ucum:d",8512,"Visit_occurrence","month 12",4081746,"follow-up 1 year","snomed:183627004"
"V18","days from inclusion to visit18","INT","days",,,406,216,480,764,,,,,"icare:icv200000060","time from inclusion",2000000060,,,,"day","ucum:d",8512,"Visit_occurrence","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"V3","days from inclusion to visit3","INT","days",,,521,101,-272,156,,,,,"icare:icv200000060","time from inclusion",2000000060,,,,"day","ucum:d",8512,"Visit_occurrence","month 1",4081745,"follow-up 1 month","snomed:183623000"
"V6","days from inclusion to visit6","INT","days",,,489,133,148,304,,,,,"icare:icv200000060","time from inclusion",2000000060,,,,"day","ucum:d",8512,"Visit_occurrence","month 6",4103967,"follow-up 6 months","snomed:300042001"
"Pas","P-axis at baseline","STR","degrees",,,367,255,-131,120,,,,,"loinc:8626-4","P wave axis",3006698,"Electrocardiogram finding","Snomed:301120008",4117134,"degree","ucum:deg",9484,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Pas_12","P-axis at visit12","STR","degrees",,,280,342,-75,118,,,,,"loinc:8626-4","P wave axis",3006698,"Electrocardiogram finding","Snomed:301120008",4117134,"degree","ucum:deg",9484,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Pas_18","P-axis at visit18","STR","degrees",,,252,370,-65,124,,,,,"loinc:8626-4","P wave axis",3006698,"Electrocardiogram finding","Snomed:301120008",4117134,"degree","ucum:deg",9484,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"QRSas","QRS-axis at baseline","STR","degrees",,,617,5,-128,180,,,,,"loinc:8632-2","QRS axis",3006277,"Electrocardiogram finding","Snomed:301120008",4117134,"degree","ucum:deg",9484,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"QRSas_12","QRS-axis at visit12","STR","degrees",,,426,196,-162,150,,,,,"loinc:8632-2","QRS axis",3006277,"Electrocardiogram finding","Snomed:301120008",4117134,"degree","ucum:deg",9484,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"QRSas_18","QRS-axis at visit18","STR","degrees",,,390,232,-168,120,,,,,"loinc:8632-2","QRS axis",3006277,"Electrocardiogram finding","Snomed:301120008",4117134,"degree","ucum:deg",9484,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"MCV_12","Mean Corpuscular Volume at v12","FLOAT","fL/cell",,,434,188,62.9230783535884,114.695339506352,,,,,"snomed:1022491000000106","MCV - Mean corpuscular volume",37393851,,,,"femtoliter platelet mean volume","ucum:fL{mpv}",8496,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"MCV_18","Mean Corpuscular Volume at v18","FLOAT","fL/cell",,,396,226,65.4396731256813,111.86440941658,,,,,"snomed:1022491000000106","MCV - Mean corpuscular volume",37393851,,,,"femtoliter platelet mean volume","ucum:fL{mpv}",8496,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"MCV_6","Mean Corpuscular Volume at v6","FLOAT","fL/cell",,,430,192,70.5244070340463,113.207547594195,,,,,"snomed:1022491000000106","MCV - Mean corpuscular volume",37393851,,,,"femtoliter platelet mean volume","ucum:fL{mpv}",8496,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"MCV_BL","Mean Corpuscular Volume at BL","FLOAT","fL/cell",,,616,6,59.9999990147993,136.666665474574,,,,,"snomed:1022491000000106","MCV - Mean corpuscular volume",37393851,,,,"femtoliter platelet mean volume","ucum:fL{mpv}",8496,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"PREA_BL","Prealbumin at baseline","FLOAT","g/L",,,531,91,0.050000001,2.559999943,,,,,"loinc:14338-8","Prealbumin [Mass/volume] in Serum or Plasma",3013742,,,,"gram per liter","ucum:g/L",8636,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"PREA_V1","Prealbumin at visit1","FLOAT","g/L",,,463,159,-0.059999999,0.50999999,,,,,"loinc:14338-8","Prealbumin [Mass/volume] in Serum or Plasma",3013742,,,,"gram per liter","ucum:g/L",8636,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"PREA_V12","Prealbumin at visit12","FLOAT","g/L",,,382,240,0.059999999,0.589999974,,,,,"loinc:14338-8","Prealbumin [Mass/volume] in Serum or Plasma",3013742,,,,"gram per liter","ucum:g/L",8636,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"PREA_V18","Prealbumin at visit18","FLOAT","g/L",,,348,274,-0.059999999,0.419999987,,,,,"loinc:14338-8","Prealbumin [Mass/volume] in Serum or Plasma",3013742,,,,"gram per liter","ucum:g/L",8636,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"PREA_V3","Prealbumin at visit3","FLOAT","g/L",,,452,170,-0.059999999,0.479999989,,,,,"loinc:14338-8","Prealbumin [Mass/volume] in Serum or Plasma",3013742,,,,"gram per liter","ucum:g/L",8636,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"PREA_V6","Prealbumin at visit6","FLOAT","g/L",,,432,190,-0.059999999,0.449999988,,,,,"loinc:14338-8","Prealbumin [Mass/volume] in Serum or Plasma",3013742,,,,"gram per liter","ucum:g/L",8636,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"Transferrin_BL","Transferrin at baseline","FLOAT","g/L",,,529,93,-0.01,4.329999924,,,,,"loinc:3034-6","Transferrin [Mass/volume] in Serum or Plasma",3004789,,,,"gram per liter","ucum:g/L",8636,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Transferrin_V1","Transferrin at visit1","FLOAT","g/L",,,461,161,1.279999971,4.150000095,,,,,"loinc:3034-6","Transferrin [Mass/volume] in Serum or Plasma",3004789,,,,"gram per liter","ucum:g/L",8636,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"Transferrin_V12","Transferrin at visit12","FLOAT","g/L",,,383,239,1.080000043,4.380000114,,,,,"loinc:3034-6","Transferrin [Mass/volume] in Serum or Plasma",3004789,,,,"gram per liter","ucum:g/L",8636,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
