"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","categorical value concept code","categorical value concept name","categorical value omop id","variable concept code","variable concept name","variable omop id","additional context concept name","additional context concept code","additional context omop id","unit concept name","unit concept code","unit omop id","domain","visits","visit omop id","visit concept name","visit concept code"
"f5_DCARVE","Dose Carvedilol (mg) at 6 month follow up","FLOAT","mg",,,3545,3430,1.56,100,,,,,"rxnorm:20352","Carvedilol",1346823,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DEBMUSCO","Muscle weakness at 6 month follow up","INT",,"2 = never | 3 = sometimes | 4 = often | 5 = always",1,6318,657,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA10044-8| LOINC:LA9933-8","Never| sometimes| often| always","45876662| 45882528| 45884455| 45882536","snomed:26544005","Muscle weakness",79908,,,,,,,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DENALA","Dose Enalapril (mg) at 6 month follow up","FLOAT","mg",,,1709,5266,1,40,,,,,"rxnorm:3827","Enalapril",1341927,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DESALTAC","Description other ACE-inhibitor at 6 month follow up","STR",,,,589,6386,,,,,,,"atc:C09AA","""ACE inhibitors, plain""",21601784,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DESALTAR","Description other antiarrhythmic agent at 6 month follow up","STR",,,,50,6925,,,,,,,"atc:C01B","ANTIARRHYTHMICS, CLASS I AND III",21600248,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DESALTBB","Description Other beta blocker at 6 month follow up","STR",,,,80,6895,,,,,,,"atc:C07A","BETA BLOCKING AGENTS",21601665,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DESALTCA","Description other calcium antagonist at 6 month follow up","STR",,,,103,6872,,,,,,,"atc:C08C","SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS",21601745,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DESALTRD","Description other vasodilator at 6 month follow up","STR",,,,116,6859,,,,,,,"snomed:372787008","Vasodilator",4158258,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DESCANO","Description of other ECG abnormality at 6 month follow up","STR",,,,1762,5213,,,,,,,"loinc:LA24621-7","Abnormal ECG",36311174,"Description","loinc:LP6800-9",1029623,,,,"Observation","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DESCOPEN","Open labeled statins: description at 6 month follow up","STR",,,,1518,5457,,,,,,,"atc:C10AA","hmg-coa reductase inhibitor",21601855,"Description","loinc:LP6800-9",1029623,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DFUROSEM","Dose Furosemide (mg) at 6 month follow up","FLOAT","mg",,,4978,1997,3,1000,,,,,"rxnorm:4603","Furosemide",956874,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DIGITALE","Digitalis at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C01AA","Digitalis glycosides",21601240,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DILTI","Diltiazem at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:3443","Diltiazem",1328165,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DLISINO","Dose Lisinopril (mg) at 6 month follow up","FLOAT","mg",,,6811,164,0,40,,,,,"rxnorm:29046","Lisonorpil",1308216,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DMETO","Dose Metoprolol (mg) at 6 month follow up","FLOAT","mg",,,176,6799,12.5,250,,,,,"rxnorm:6918","Metoprolol",1307046,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DOSALTBB","Dose Other beta blocker (mg) at 6 month follow up","FLOAT","mg",,,79,6896,1.25,240,,,,,"atc:C07A","BETA BLOCKING AGENTS",21601665,"Dosage|Other","snomed:260911001|snomed:74964007","4118853|9177","milligram","ucum:mg",8576,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DRAMIP","Dose Ramipril (mg) at 6 month follow up","FLOAT","mg",,,1712,5263,0.6,25,,,,,"rxnorm:35296","Ramipril",1334456,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DSPIRONO","Dose Spironolactone (mg) at 6 month follow up","FLOAT","mg",,,2459,4516,7,200,,,,,"rxnorm:9997","Spironolactone",970250,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DTRAND","Dose Trandolapril (mg) at 6 month follow up","FLOAT","mg",,,14,6961,1,6,,,,,"rxnorm:38454","Trandolapril",1342439,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_DURQRS","QRS length (msec) at 6 month follow up","INT","msec",,,6153,626,30,313,,,,,"snomed:39632005","QRS interval",4218048,,,,"millisecond","ucum:ms",9593,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_EDEMPERI","Peripheral edema severity at 6 month follow up","INT",,"2 = no | 3 = only ankles | 4 = until knee | 5 = above",1,6329,646,2,5,,"LOINC:LA32-8| snomed:26237000| snomed:102575008|snomed:102573001","No|ankle edema|Edema of knee|Edema of thigh","45878245|4094513|4010012|4010011","snomed:423484008","Grade of edema",4313204,,,,,,,"measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_EMATOCRI","Hematocrit (%) at 6 month follow up","FLOAT",,,,6070,905,21,80,,,,,"Loinc:20570-8","Hematocrit [Volume Fraction] of Blood",3009542,,,,,,,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_EMOGLOB","Hemoglobin (g/dl) at 6 month follow up","FLOAT","g/dL",,,6074,901,5.1,19.8,,,,,"loinc:718-7","Hemoglobin [Mass/volume] in Blood",3000963,,,,"gram per deciliter","ucum:g/dL",8713,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_ENALA","Enalapril at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:3827","Enalapril",1341927,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_FANS","Non-steroidal anti-inflammatory agent (FANS) at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:M01A","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",21603933,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_FC","Heart rate (bpm) at 6 month follow up","FLOAT","beats/min",,,6258,717,32,150,,,,,"loinc:8867-4","Heart rate",3027018,,,,"Counts per minute","ucum:{counts}/min",8483,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_FCECG","Heart rate (ECG) (bpm) at 6 month follow up","FLOAT","beats/min",,,6163,616,31,170,,,,,"loinc:8867-4","Heart rate",3027018,"ECG finding","snomed:271921002",4156045,"Counts per minute","ucum:{counts}/min",8483,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_FELOD","Felodipine at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:4316","Felodipine",1353776,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_FIBRINO","Fibrinogenemia (mg/dl) at 6 month follow up","FLOAT","mg/dl",,,5722,1253,50,1156,,,,,"snomed:1108621000000108","fibrinogen mass concentration in plasma",37208754,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_FLUTTER","Atrial fibrillation / Flutter at 6 month follow up","INT",,"0 = No | 1 = Yes",,6164,615,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:49436004","Atrial fibrillation",313217,,,,,,,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_FRUTTA","Fruit at 6 month follow up","INT",,"2 = never | 3 =2-3 times a week | 4 = once a day | 5= >1 times a day",1,6373,602,2,5,,"SNOMED:444841000124107| LOINC:LA26463-2| LOINC:LA13897-6| SNOMED:1411000175107","Never| 2 or 3 times per week| once a day| more than once a day","763692| 42531019| 45876378| 761069","snomed:72511004","Fruit",4217045,,,,,,,"Observation","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_FUROSEMI","Furosemide at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:4603","Furosemide",956874,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_GBIANCHI","White blood cells (mm3) at 6 month follow up","FLOAT","mm3",,,6070,905,1012,80100,,,,,"snomed:1110441000000100","White blood cell count in blood",37208925,,,,"cubic millimeter","ucum:mm3",8686,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_GLICEMIA","Glycemia (mg/dl) at 6 month follow up","FLOAT","mg/dl",,,6078,897,50,678,,,,,"Snomed:33747003","“Glucose measurement, blood”",4144235,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_IDRALAZ","Hydralazine at 6 month follow up","INT",,"2=No | 3=Yes",1,6417,558,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:5470","Hydralazine",1373928,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_INTENZIO","Intentional weight loss (If weight loss >= 2 kg) at 6 month follow up","INT",,"1 = no weight loss | 2 = no | 3 = yes",,6811,164,1,3,,"snomed:83421005| LOINC:LA32-8| LOINC:LA33-6","failure to lose weight|no|yes","4308415 | 45878245| 45877994","snomed:416528001","intentional weight loss",4214302,,,,,,,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_IPERVENT","Left ventricular hypertrophy at 6 month follow up","INT",,"0 = No | 1 = Yes",,6164,615,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:55827005","Left ventricular hypertrophy",4184746,,,,,,,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_LALT","Lower limit ALT (U/L) at 6 month follow up","FLOAT","U/L",,,3670,3305,1,30,,,,,"loinc:76625-3","Alanine aminotransferase [Enzymatic activity/volume] in Blood",46235106,"Lower limit of reference range","snomed:385524004",4294191,"unit per liter","ucum:[U]/L",8645,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_LAST","Lower limit AST (U/L) at 6 month follow up","FLOAT","U/L",,,3617,3358,1,21,,,,,"loinc:1920-8","Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma",3013721,"Lower limit of reference range","snomed:385524004",4294191,"unit per liter","ucum:[U]/L",8645,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_LATOBB","Bundle branch block side at 6 month follow up","INT",,"2 = left | 3=right",1,2029,4750,2,3,,"snomed:7771000|snomed:24028007","Left|Right","4300877|4080761","snomed:6374002","Bundle branch block",313791,"side","snomed:182353008",4112563,,,,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_LCKTOT","Lower limit CK total (U/L) at 6 month follow up","FLOAT","U/L",,,4069,2906,1,149,,,,,"loinc:2157-6","creatine kinase [enzymatic activity/volume] in serum or plasma",3007220,"Lower limit of reference range","snomed:385524004",4294191,"unit per liter","ucum:[U]/L",8645,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_LISINO","Lisinopril at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:29046","Lisonorpil",1308216,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_METO","Metoprolol at 6 month follow up","INT",,"2=No | 3=Yes",1,6417,558,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:6918","Metoprolol",1307046,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_N3PUFA","N3-PUFA open labeled at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:N03AG","Fatty acid derivatives",21604421,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_NA","Serum Sodium (mmol/L) at 6 month follow up","FLOAT","mmol/L",,,6049,926,102,156,,,,,"loinc:2951-2","Sodium [Moles/volume] in Serum or Plasma",3019550,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_NIFED","Nifedipine at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:7417","Nifedipine",1318853,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_NITRATI","Nitrates at 6 month follow up","INT",,"2=No | 3=Yes",1,6417,558,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C01DA","Organic nitrates",21600316,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_NYHA","NYHA Class at 6 month follow up","INT",,"2 = NYHA class I | 3 = NYHA class II | 4 = NYHA class III | 5 = NYHA class IV",1,6363,612,2,5,,"snomed:420300004| snomed:421704003| snomed:420913000| snomed:422293003","New York Heart Association Classification - Class I| New York Heart Association Classification - Class II| New York Heart Association Classification - Class III| New York Heart Association Classification - Class IV","4220607| 4226789| 4227345| 4228881","snomed:420816009","new york heart association classification",4223299,,,,,,,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_OLIVA","Olive oil at 6 month follow up","INT",,"2 = never | 3 = sometimes | 4 = frequently | 5 = on a regular basis",1,6372,603,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA6482-9| SNOMED:307430002","Never| sometimes| frequently| regular frequency","45876662| 45882528| 45883983| 4146463","snomed:41834005","Olive oil",4216445,,,,,,,"Observation","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_ONDEQ","Pathological Q waves at 6 month follow up","INT",,"0 = No | 1 = Yes",,6164,615,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:164918000","Pathological Q wave",4065387,,,,,,,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_OPENSTAT","Statins open labeled at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C10AA","hmg-coa reductase inhibitor",21601855,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_PAD","Diastolic blood pressure (mmHg) at 6 month follow up","FLOAT","mmHg",,,6285,690,38,130,,,,,"loinc:8462-4","Diastolic blood pressure",3012888,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_PAS","Systolic blood pressure (mmHg) at 6 month follow up","FLOAT","mmHg",,,6285,690,70,220,,,,,"loinc:8480-6","Systolic blood pressure",3004249,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_PESCE","Fish at 6 month follow up","INT",,"2 = never | 3 = once a week | 4 = 2 times a week | 5 = 3+ times a week",1,6373,602,2,5,,"LOINC:LA6270-8| LOINC:LA26461-6| SNOMED:229800002| LOINC:LA6396-1","Never| once a week| twice weekly| Three or more times per week","45876662|42531017| 4047143| 45877752","snomed:735971005","Fish",42539493,,,,,,,"Observation","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_PESOATT","Weight (kg) at 6 month follow up","FLOAT","Kilogram",,,6305,670,35,172,,,,,"loinc:29463-7","Body weight",3025315,,,,"kilogram","ucum:kg",9529,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_POTASSIO","Serum potassium (mmol/L) at 6 month follow up","FLOAT","mmol/L",,,6050,925,2,7.4,,,,,"loinc:2823-3","Potassium [Moles/volume] in Serum or Plasma",3023103,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_RAMIP","Ramipril at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:35296","Ramipril",1334456,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_RITMOPM","Rhythm from pacemaker at 6 month follow up","INT",,"0 = No | 1 = Yes",,6164,615,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:10370003","Rhythm from artificial pacing",4304202,,,,,,,"Measurement","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_SARTANI","Sartans at 6 month follow up","INT",,"2=No | 3=Yes",1,6417,558,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C09CA","""Angiotensin II receptor blockers (ARBs), plain""",21601823,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_SEMI","Seed oil at 6 month follow up","INT",,"2 = never | 3 = sometimes | 4 = frequently | 5 = on a regular basis",1,6373,602,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA6482-9| SNOMED:307430002","Never| sometimes| frequently| regular frequency","45876662| 45882528| 45883983| 4146463","snomed:21847005","Oil",4071021,,,,,,,"Observation","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_SILDENAF","Sildenafil at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","Rxnorm:136411","Sildenafil",1316262,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_SPECNO","If alcohol NO type of non-consumption at 6 month follow up","INT",,"2 = NO | 3 = PAST | 4 = NEVER",1,2054,4921,3,4,,"LOINC:LA32-8|LOINC:LA28393-9|LOINC:LA6270-8","No|Former user| never","45878245|36307819|45876662","snomed:105542008","non - drinker",4022664,,,,,,,"Observation","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_SPIRONO","Spironolactone at 6 month follow up","INT",,"2=No | 3=Yes",1,6419,556,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:9997","Spironolactone",970250,,,,,,,"Drug_Exposure","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
"f5_SUPERAL","Spirits (if alcohol YES) at 6 month follow up","INT",,"2 = NO | 3 = sometimes | 4 = 1-2 glasses a day | 5 = 3-4 glasses a day | 6 = 5+ glasses a day",1,4319,2656,2,6,,"LOINC:LA32-8| LOINC:LA10082-8| LOINC:LA26462-4| SNOMED:396112008| loinc:LA13858-8","No| sometimes| 1 or 2 times per day|  Three to four times a day| 5 or more times per day","45878245| 45882528| 42530681| 4244842| 45882530","snomed:6524003","Distilled spirits",4275752,,,,,,,"Observation","Visit5/6months",4103967,"follow-up 6 months","snomed:300042001"
